Country,Year,Indicator,Subindicator_Type,subindex
Iran,2012,Health_and_Survival_Subindex,Index,0.9714
Iran,2012,Health_and_Survival_Subindex,Rank,87
Iran,2012,Political_Empowerment_subindex,Index,0.0346
Iran,2012,Political_Empowerment_subindex,Rank,126
Iceland,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.754
Iceland,2012,Economic_Participation_and_Opportunity_Subindex,Rank,27
Iceland,2012,Educational_Attainment_Subindex,Index,1
Iceland,2012,Educational_Attainment_Subindex,Rank,1
Iceland,2012,Health_and_Survival_Subindex,Index,0.9696
Iceland,2012,Health_and_Survival_Subindex,Rank,98
Iceland,2012,Political_Empowerment_subindex,Index,0.7325
Iceland,2012,Political_Empowerment_subindex,Rank,1
Israel,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.6824
Israel,2012,Economic_Participation_and_Opportunity_Subindex,Rank,53
Israel,2012,Educational_Attainment_Subindex,Index,0.9874
Israel,2012,Educational_Attainment_Subindex,Rank,80
Israel,2012,Health_and_Survival_Subindex,Index,0.9697
Israel,2012,Health_and_Survival_Subindex,Rank,94
Israel,2012,Political_Empowerment_subindex,Index,0.1559
Israel,2012,Political_Empowerment_subindex,Rank,54
Italy,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.5913
Italy,2012,Economic_Participation_and_Opportunity_Subindex,Rank,101
Italy,2012,Educational_Attainment_Subindex,Index,0.9923
Italy,2012,Educational_Attainment_Subindex,Rank,65
Italy,2012,Health_and_Survival_Subindex,Index,0.9733
Italy,2012,Health_and_Survival_Subindex,Rank,76
Italy,2012,Political_Empowerment_subindex,Index,0.1348
Italy,2012,Political_Empowerment_subindex,Rank,71
Jamaica,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.7214
Jamaica,2012,Economic_Participation_and_Opportunity_Subindex,Rank,38
Jamaica,2012,Educational_Attainment_Subindex,Index,0.9884
Jamaica,2012,Educational_Attainment_Subindex,Rank,79
Jamaica,2012,Health_and_Survival_Subindex,Index,0.9796
Jamaica,2012,Health_and_Survival_Subindex,Rank,1
Jamaica,2012,Political_Empowerment_subindex,Index,0.1247
Jamaica,2012,Political_Empowerment_subindex,Rank,77
Jordan,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.4296
Jordan,2012,Economic_Participation_and_Opportunity_Subindex,Rank,126
Jordan,2012,Educational_Attainment_Subindex,Index,0.9859
Jordan,2012,Educational_Attainment_Subindex,Rank,82
Jordan,2012,Health_and_Survival_Subindex,Index,0.9706
Jordan,2012,Health_and_Survival_Subindex,Rank,90
Jordan,2012,Political_Empowerment_subindex,Index,0.0552
Jordan,2012,Political_Empowerment_subindex,Rank,118
Japan,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.5756
Japan,2012,Economic_Participation_and_Opportunity_Subindex,Rank,102
Japan,2012,Educational_Attainment_Subindex,Index,0.9869
Japan,2012,Educational_Attainment_Subindex,Rank,81
Japan,2012,Health_and_Survival_Subindex,Index,0.9791
Japan,2012,Health_and_Survival_Subindex,Rank,34
Japan,2012,Political_Empowerment_subindex,Index,0.0705
Japan,2012,Political_Empowerment_subindex,Rank,110
Kazakhstan,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.7675
Kazakhstan,2012,Economic_Participation_and_Opportunity_Subindex,Rank,19
Kazakhstan,2012,Educational_Attainment_Subindex,Index,0.9923
Kazakhstan,2012,Educational_Attainment_Subindex,Rank,66
Kazakhstan,2012,Health_and_Survival_Subindex,Index,0.9796
Kazakhstan,2012,Health_and_Survival_Subindex,Rank,1
Kazakhstan,2012,Political_Empowerment_subindex,Index,0.1458
Kazakhstan,2012,Political_Empowerment_subindex,Rank,61
Kenya,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.7243
Kenya,2012,Economic_Participation_and_Opportunity_Subindex,Rank,35
Kenya,2012,Educational_Attainment_Subindex,Index,0.9368
Kenya,2012,Educational_Attainment_Subindex,Rank,106
Kenya,2012,Health_and_Survival_Subindex,Index,0.9677
Kenya,2012,Health_and_Survival_Subindex,Rank,103
Kenya,2012,Political_Empowerment_subindex,Index,0.0786
Kenya,2012,Political_Empowerment_subindex,Rank,103
Kyrgyz Republic,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.7039
Kyrgyz Republic,2012,Economic_Participation_and_Opportunity_Subindex,Rank,46
Kyrgyz Republic,2012,Educational_Attainment_Subindex,Index,0.99
Kyrgyz Republic,2012,Educational_Attainment_Subindex,Rank,74
Kyrgyz Republic,2012,Health_and_Survival_Subindex,Index,0.973
Kyrgyz Republic,2012,Health_and_Survival_Subindex,Rank,78
Kyrgyz Republic,2012,Political_Empowerment_subindex,Index,0.1383
Kyrgyz Republic,2012,Political_Empowerment_subindex,Rank,68
Cambodia,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.6402
Cambodia,2012,Economic_Participation_and_Opportunity_Subindex,Rank,78
Cambodia,2012,Educational_Attainment_Subindex,Index,0.8714
Cambodia,2012,Educational_Attainment_Subindex,Rank,116
Cambodia,2012,Health_and_Survival_Subindex,Index,0.9796
Cambodia,2012,Health_and_Survival_Subindex,Rank,1
Cambodia,2012,Political_Empowerment_subindex,Index,0.0916
Cambodia,2012,Political_Empowerment_subindex,Rank,91
Korea,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.5088
Korea,2012,Economic_Participation_and_Opportunity_Subindex,Rank,116
Korea,2012,Educational_Attainment_Subindex,Index,0.9592
Korea,2012,Educational_Attainment_Subindex,Rank,99
Korea,2012,Health_and_Survival_Subindex,Index,0.973
Korea,2012,Health_and_Survival_Subindex,Rank,78
Korea,2012,Political_Empowerment_subindex,Index,0.1015
Korea,2012,Political_Empowerment_subindex,Rank,86
Kuwait,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.5567
Kuwait,2012,Economic_Participation_and_Opportunity_Subindex,Rank,106
Kuwait,2012,Educational_Attainment_Subindex,Index,0.9936
Kuwait,2012,Educational_Attainment_Subindex,Rank,60
Kuwait,2012,Health_and_Survival_Subindex,Index,0.9612
Kuwait,2012,Health_and_Survival_Subindex,Rank,111
Kuwait,2012,Political_Empowerment_subindex,Index,0.0165
Kuwait,2012,Political_Empowerment_subindex,Rank,130
Lebanon,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.4425
Lebanon,2012,Economic_Participation_and_Opportunity_Subindex,Rank,125
Lebanon,2012,Educational_Attainment_Subindex,Index,0.9802
Lebanon,2012,Educational_Attainment_Subindex,Rank,86
Lebanon,2012,Health_and_Survival_Subindex,Index,0.9796
Lebanon,2012,Health_and_Survival_Subindex,Rank,1
Lebanon,2012,Political_Empowerment_subindex,Index,0.0099
Lebanon,2012,Political_Empowerment_subindex,Rank,131
Sri Lanka,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.5596
Sri Lanka,2012,Economic_Participation_and_Opportunity_Subindex,Rank,105
Sri Lanka,2012,Educational_Attainment_Subindex,Index,0.9946
Sri Lanka,2012,Educational_Attainment_Subindex,Rank,48
Sri Lanka,2012,Health_and_Survival_Subindex,Index,0.9796
Sri Lanka,2012,Health_and_Survival_Subindex,Rank,1
Sri Lanka,2012,Political_Empowerment_subindex,Index,0.3151
Sri Lanka,2012,Political_Empowerment_subindex,Rank,22
Lesotho,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.8163
Lesotho,2012,Economic_Participation_and_Opportunity_Subindex,Rank,6
Lesotho,2012,Educational_Attainment_Subindex,Index,1
Lesotho,2012,Educational_Attainment_Subindex,Rank,1
Lesotho,2012,Health_and_Survival_Subindex,Index,0.9796
Lesotho,2012,Health_and_Survival_Subindex,Rank,1
Lesotho,2012,Political_Empowerment_subindex,Index,0.2474
Lesotho,2012,Political_Empowerment_subindex,Rank,33
Lithuania,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.7551
Lithuania,2012,Economic_Participation_and_Opportunity_Subindex,Rank,25
Lithuania,2012,Educational_Attainment_Subindex,Index,0.9954
Lithuania,2012,Educational_Attainment_Subindex,Rank,45
Lithuania,2012,Health_and_Survival_Subindex,Index,0.9791
Lithuania,2012,Health_and_Survival_Subindex,Rank,34
Lithuania,2012,Political_Empowerment_subindex,Index,0.1469
Lithuania,2012,Political_Empowerment_subindex,Rank,60
Luxembourg,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.8147
Luxembourg,2012,Economic_Participation_and_Opportunity_Subindex,Rank,7
Luxembourg,2012,Educational_Attainment_Subindex,Index,0.996
Luxembourg,2012,Educational_Attainment_Subindex,Rank,43
Luxembourg,2012,Health_and_Survival_Subindex,Index,0.9719
Luxembourg,2012,Health_and_Survival_Subindex,Rank,85
Luxembourg,2012,Political_Empowerment_subindex,Index,0.1931
Luxembourg,2012,Political_Empowerment_subindex,Rank,39
Latvia,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.7618
Latvia,2012,Economic_Participation_and_Opportunity_Subindex,Rank,20
Latvia,2012,Educational_Attainment_Subindex,Index,1
Latvia,2012,Educational_Attainment_Subindex,Rank,1
Latvia,2012,Health_and_Survival_Subindex,Index,0.9796
Latvia,2012,Health_and_Survival_Subindex,Rank,1
Latvia,2012,Political_Empowerment_subindex,Index,0.2875
Latvia,2012,Political_Empowerment_subindex,Rank,26
Morocco,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.4154
Morocco,2012,Economic_Participation_and_Opportunity_Subindex,Rank,128
Morocco,2012,Educational_Attainment_Subindex,Index,0.8744
Morocco,2012,Educational_Attainment_Subindex,Rank,115
Morocco,2012,Health_and_Survival_Subindex,Index,0.9712
Morocco,2012,Health_and_Survival_Subindex,Rank,88
Morocco,2012,Political_Empowerment_subindex,Index,0.072
Morocco,2012,Political_Empowerment_subindex,Rank,108
Moldova,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.7608
Moldova,2012,Economic_Participation_and_Opportunity_Subindex,Rank,21
Moldova,2012,Educational_Attainment_Subindex,Index,0.9962
Moldova,2012,Educational_Attainment_Subindex,Rank,42
Moldova,2012,Health_and_Survival_Subindex,Index,0.9791
Moldova,2012,Health_and_Survival_Subindex,Rank,34
Moldova,2012,Political_Empowerment_subindex,Index,0.1043
Moldova,2012,Political_Empowerment_subindex,Rank,85
Madagascar,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.692
Madagascar,2012,Economic_Participation_and_Opportunity_Subindex,Rank,51
Madagascar,2012,Educational_Attainment_Subindex,Index,0.9731
Madagascar,2012,Educational_Attainment_Subindex,Rank,93
Madagascar,2012,Health_and_Survival_Subindex,Index,0.9732
Madagascar,2012,Health_and_Survival_Subindex,Rank,77
Madagascar,2012,Political_Empowerment_subindex,Index,0.1547
Madagascar,2012,Political_Empowerment_subindex,Rank,56
Maldives,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.5968
Maldives,2012,Economic_Participation_and_Opportunity_Subindex,Rank,100
Maldives,2012,Educational_Attainment_Subindex,Index,0.9994
Maldives,2012,Educational_Attainment_Subindex,Rank,26
Maldives,2012,Health_and_Survival_Subindex,Index,0.9612
Maldives,2012,Health_and_Survival_Subindex,Rank,111
Maldives,2012,Political_Empowerment_subindex,Index,0.089
Maldives,2012,Political_Empowerment_subindex,Rank,96
Mexico,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.5382
Mexico,2012,Economic_Participation_and_Opportunity_Subindex,Rank,113
Mexico,2012,Educational_Attainment_Subindex,Index,0.9914
Mexico,2012,Educational_Attainment_Subindex,Rank,69
Mexico,2012,Health_and_Survival_Subindex,Index,0.9796
Mexico,2012,Health_and_Survival_Subindex,Rank,1
Mexico,2012,Political_Empowerment_subindex,Index,0.1759
Mexico,2012,Political_Empowerment_subindex,Rank,48
Macedonia,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.665
Macedonia,2012,Economic_Participation_and_Opportunity_Subindex,Rank,65
Macedonia,2012,Educational_Attainment_Subindex,Index,0.99
Macedonia,2012,Educational_Attainment_Subindex,Rank,75
Macedonia,2012,Health_and_Survival_Subindex,Index,0.9533
Macedonia,2012,Health_and_Survival_Subindex,Rank,126
Macedonia,2012,Political_Empowerment_subindex,Index,0.1789
Macedonia,2012,Political_Empowerment_subindex,Rank,45
Mali,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.5677
Mali,2012,Economic_Participation_and_Opportunity_Subindex,Rank,103
Mali,2012,Educational_Attainment_Subindex,Index,0.7094
Mali,2012,Educational_Attainment_Subindex,Rank,132
Mali,2012,Health_and_Survival_Subindex,Index,0.9761
Mali,2012,Health_and_Survival_Subindex,Rank,57
Mali,2012,Political_Empowerment_subindex,Index,0.0835
Mali,2012,Political_Empowerment_subindex,Rank,101
Malta,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.5498
Malta,2012,Economic_Participation_and_Opportunity_Subindex,Rank,109
Malta,2012,Educational_Attainment_Subindex,Index,0.9936
Malta,2012,Educational_Attainment_Subindex,Rank,59
Malta,2012,Health_and_Survival_Subindex,Index,0.9737
Malta,2012,Health_and_Survival_Subindex,Rank,69
Malta,2012,Political_Empowerment_subindex,Index,0.1494
Malta,2012,Political_Empowerment_subindex,Rank,59
Mongolia,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.8387
Mongolia,2012,Economic_Participation_and_Opportunity_Subindex,Rank,1
Mongolia,2012,Educational_Attainment_Subindex,Index,0.9945
Mongolia,2012,Educational_Attainment_Subindex,Rank,50
Mongolia,2012,Health_and_Survival_Subindex,Index,0.9796
Mongolia,2012,Health_and_Survival_Subindex,Rank,1
Mongolia,2012,Political_Empowerment_subindex,Index,0.0318
Mongolia,2012,Political_Empowerment_subindex,Rank,127
Mozambique,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.7988
Mozambique,2012,Economic_Participation_and_Opportunity_Subindex,Rank,9
Mozambique,2012,Educational_Attainment_Subindex,Index,0.8267
Mozambique,2012,Educational_Attainment_Subindex,Rank,123
Mozambique,2012,Health_and_Survival_Subindex,Index,0.9612
Mozambique,2012,Health_and_Survival_Subindex,Rank,111
Mozambique,2012,Political_Empowerment_subindex,Index,0.3533
Mozambique,2012,Political_Empowerment_subindex,Rank,12
Mauritania,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.4955
Mauritania,2012,Economic_Participation_and_Opportunity_Subindex,Rank,119
Mauritania,2012,Educational_Attainment_Subindex,Index,0.8565
Mauritania,2012,Educational_Attainment_Subindex,Rank,119
Mauritania,2012,Health_and_Survival_Subindex,Index,0.9796
Mauritania,2012,Health_and_Survival_Subindex,Rank,1
Mauritania,2012,Political_Empowerment_subindex,Index,0.1201
Mauritania,2012,Political_Empowerment_subindex,Rank,82
Mauritius,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.5536
Mauritius,2012,Economic_Participation_and_Opportunity_Subindex,Rank,108
Mauritius,2012,Educational_Attainment_Subindex,Index,0.9902
Mauritius,2012,Educational_Attainment_Subindex,Rank,73
Mauritius,2012,Health_and_Survival_Subindex,Index,0.9796
Mauritius,2012,Health_and_Survival_Subindex,Rank,1
Mauritius,2012,Political_Empowerment_subindex,Index,0.0954
Mauritius,2012,Political_Empowerment_subindex,Rank,88
Malawi,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.8224
Malawi,2012,Economic_Participation_and_Opportunity_Subindex,Rank,5
Malawi,2012,Educational_Attainment_Subindex,Index,0.919
Malawi,2012,Educational_Attainment_Subindex,Rank,111
Malawi,2012,Health_and_Survival_Subindex,Index,0.9683
Malawi,2012,Health_and_Survival_Subindex,Rank,102
Malawi,2012,Political_Empowerment_subindex,Index,0.1569
Malawi,2012,Political_Empowerment_subindex,Rank,53
Malaysia,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.5988
Malaysia,2012,Economic_Participation_and_Opportunity_Subindex,Rank,98
Malaysia,2012,Educational_Attainment_Subindex,Index,0.9907
Malaysia,2012,Educational_Attainment_Subindex,Rank,72
Malaysia,2012,Health_and_Survival_Subindex,Index,0.973
Malaysia,2012,Health_and_Survival_Subindex,Rank,78
Malaysia,2012,Political_Empowerment_subindex,Index,0.053
Malaysia,2012,Political_Empowerment_subindex,Rank,120
Namibia,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.71
Namibia,2012,Economic_Participation_and_Opportunity_Subindex,Rank,43
Namibia,2012,Educational_Attainment_Subindex,Index,0.9988
Namibia,2012,Educational_Attainment_Subindex,Rank,31
Namibia,2012,Health_and_Survival_Subindex,Index,0.9671
Namibia,2012,Health_and_Survival_Subindex,Rank,106
Namibia,2012,Political_Empowerment_subindex,Index,0.1727
Namibia,2012,Political_Empowerment_subindex,Rank,49
Nigeria,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.6299
Nigeria,2012,Economic_Participation_and_Opportunity_Subindex,Rank,81
Nigeria,2012,Educational_Attainment_Subindex,Index,0.8159
Nigeria,2012,Educational_Attainment_Subindex,Rank,124
Nigeria,2012,Health_and_Survival_Subindex,Index,0.9607
Nigeria,2012,Health_and_Survival_Subindex,Rank,121
Nigeria,2012,Political_Empowerment_subindex,Index,0.1193
Nigeria,2012,Political_Empowerment_subindex,Rank,83
Nicaragua,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.6148
Nicaragua,2012,Economic_Participation_and_Opportunity_Subindex,Rank,88
Nicaragua,2012,Educational_Attainment_Subindex,Index,0.9996
Nicaragua,2012,Educational_Attainment_Subindex,Rank,23
Nicaragua,2012,Health_and_Survival_Subindex,Index,0.9758
Nicaragua,2012,Health_and_Survival_Subindex,Rank,58
Nicaragua,2012,Political_Empowerment_subindex,Index,0.4889
Nicaragua,2012,Political_Empowerment_subindex,Rank,5
Netherlands,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.7578
Netherlands,2012,Economic_Participation_and_Opportunity_Subindex,Rank,24
Netherlands,2012,Educational_Attainment_Subindex,Index,1
Netherlands,2012,Educational_Attainment_Subindex,Rank,1
Netherlands,2012,Health_and_Survival_Subindex,Index,0.9697
Netherlands,2012,Health_and_Survival_Subindex,Rank,94
Netherlands,2012,Political_Empowerment_subindex,Index,0.3362
Netherlands,2012,Political_Empowerment_subindex,Rank,16
Norway,2012,Economic_Participation_and_Opportunity_Subindex,Index,0.83
Norway,2012,Economic_Participation_and_Opportunity_Subindex,Rank,4
Norway,2012,Educational_Attainment_Subindex,Index,1
